id,x,y,z
146841,-1.12645,4.34011,3.06962
147022,-1.15791,4.69965,3.06008
147307,-1.60231,4.64711,3.28285
147426,-1.3865,4.70419,3.16278
147670,-1.91178,4.83474,3.15279
147860,-1.91702,4.51823,3.53587
148084,-2.00721,4.30095,3.86316
148279,-1.11148,4.65188,3.47256
148599,-1.19996,4.84011,3.1675
148646,-1.66188,4.82738,3.70187
148815,-1.71656,4.07234,3.44516
149134,-1.54308,4.25466,3.63831
149310,-1.68767,4.47267,3.25861
149514,-1.9461,3.72895,2.85717
149638,-2.25412,4.81069,3.49264
149951,-1.2309,4.26489,2.85837
150049,-0.884715,4.14788,3.59158
150272,-1.65339,4.35644,2.83681
150567,-1.18208,4.72729,3.43865
150762,-1.38887,4.78021,4.09282
150998,-2.01103,4.49011,3.87124
151104,-1.55801,4.25637,3.12641
151205,-1.62568,4.48985,3.51563
151443,-1.74167,4.64824,3.06001
151654,-1.84475,4.86025,2.80017
151824,-1.89965,4.59487,3.54685
152065,-1.45869,4.41272,2.8033
152393,-1.31507,4.77984,3.13636
152526,-1.43549,4.8307,3.17542
152715,-1.30176,4.08711,3.51981
152917,-1.09745,4.06817,3.36994
153008,-1.46671,4.27656,3.12612
153291,-1.14757,4.41114,3.12496
153509,-1.01706,4.20881,3.25503
153746,-1.31809,4.11555,3.48322
153880,-1.51795,4.25858,3.85792
154075,-1.97387,4.70176,3.1695
154303,-1.46055,4.70776,3.55313
154538,-1.77643,4.30497,2.93063
154646,-1.19063,4.18715,3.05864
154822,-1.72847,4.61821,3.84921
155090,-1.35649,4.93281,4.09871
155269,-0.984895,4.82193,4.55146
155549,-1.46658,3.83868,3.15798
155687,-1.16479,4.43691,3.24017
155963,-1.13703,4.89663,4.10347
156126,-1.62817,4.83653,3.51713
156238,-2.07489,4.90645,3.6283
156597,-1.77237,4.62002,3.38167
156703,-1.72347,4.86673,3.07683
156823,-1.78544,4.69714,3.26866
157131,-1.25359,4.30362,3.63302
157271,-1.62806,4.00432,3.31617
157560,-1.28845,4.60321,3.32992
157647,-1.14649,3.6396,3.94454
157804,-1.17687,4.68546,3.12261
158139,-1.07595,3.83042,3.76126
158344,-1.66524,4.87518,3.12631
158490,-1.45925,4.22971,3.49495
158799,-1.66657,4.16633,2.97654
158812,-1.75012,4.61635,3.04596
159176,-1.54828,4.29589,3.38747
159228,-1.05075,4.93762,4.2786
159585,-1.51309,4.33252,3.60441
159765,-1.41799,4.42647,3.21608
159850,-1.25231,4.92121,3.09373
160177,-2.01349,4.86325,3.55411
160227,-1.57863,4.18017,3.11448
160448,-1.68971,4.14684,3.13503
160630,-1.47572,3.90206,3.35225
160910,-1.63128,4.34554,3.55482
161141,-1.78588,4.85337,3.06633
161295,-1.00802,4.83183,3.36701
161582,-1.20203,4.86806,3.1073
161699,-1.00931,3.56,3.20398
161929,-1.45368,4.50528,3.11798
162046,-1.39188,4.58997,3.97551
162372,-2.01806,4.35768,3.64417
162538,-1.55171,4.09713,2.84141
162675,-1.64774,4.37299,3.61601
162840,-2.05081,4.66258,2.88424
163130,-1.23607,4.30871,3.49234
163351,-1.27625,4.3479,3.50511
163501,-1.74884,3.78026,3.87049
163607,-1.89274,4.90259,3.3936
163997,-1.86415,4.77647,3.37453
164003,-1.35931,4.31269,3.07536
164351,-1.69337,4.55,3.33642
164401,-1.28926,4.47267,2.9652
164669,-1.14405,4.73666,3.70358
164998,-1.1654,4.32683,3.26037
165166,-1.58127,4.11215,3.34328
165365,-1.95271,4.43067,3.46299
165405,-1.88552,4.62558,3.59352
165738,-1.39412,4.60257,3.44899
165901,-1.53535,3.98332,3.2159
166166,-1.03137,4.81333,4.07254
166213,-1.44825,4.15568,3.81185
166431,-1.50255,4.07465,3.32045
166632,-1.54558,4.59816,2.90015
166901,-1.12849,4.37966,3.31056
167025,-1.83733,4.48077,3.7482
167237,-1.72383,4.32895,3.25239
167582,-1.12064,4.44332,3.51842
167613,-1.73716,4.40723,3.10317
167913,-1.35567,4.71538,3.40073
168025,-1.7256,4.35797,3.54082
168335,-1.40194,4.49879,3.90008
168428,-2.19835,4.49614,3.72055
168618,-1.42367,4.21717,3.40851
168995,-1.21716,4.9004,3.48605
169071,-2.00752,4.41716,3.24565
169355,-1.83412,4.214,3.31689
169420,-1.34662,3.93981,3.17921
169657,-1.78373,4.07055,3.15401
169963,-2.12084,4.61607,2.88422
170182,-1.64033,4.41538,3.09097
170368,-1.58613,4.45946,3.36609
170401,-1.1741,4.86064,3.38906
170745,-1.02254,4.95361,3.5997
170884,-1.87634,4.48808,4.06746
171129,-0.864218,4.90764,3.28895
171230,-1.49278,4.82092,3.44117
171512,-1.61997,4.34099,3.07402
171736,-1.5662,4.83815,3.99976
171844,-1.58395,4.37602,3.51092
172063,-1.41722,4.70194,3.68061
172292,-1.39412,4.60569,3.32843
172565,-1.54469,4.44418,3.35005
172692,-1.17589,4.59981,3.01517
172923,-1.56052,4.4948,3.34884
173135,-1.68365,4.39683,3.23925
173342,-1.86998,4.65948,3.73648
173584,-1.65865,4.82917,3.86932
173716,-1.40438,4.05685,3.78124
173934,-1.29407,4.53343,3.5348
174147,-1.7506,4.42017,3.2067
174201,-1.81178,4.46801,3.80282
174462,-1.98365,4.93873,3.03577
174612,-1.67924,4.16308,2.89062
174898,-1.72977,4.38057,3.84884
175200,-1.7478,4.73091,3.43113
175325,-1.68636,4.43295,4.23501
175405,-1.60685,4.58269,3.71529
175660,-1.58301,4.83073,2.85832
175930,-1.22911,4.01318,3.16621
176068,-1.01251,4.46505,3.60025
176253,-1.2252,4.32063,3.36251
176405,-1.55091,4.31291,3.80617
176643,-1.45413,4.54217,3.62972
176815,-1.51527,4.70189,4.15828
177069,-1.35512,4.80165,3.50432
177217,-1.30246,4.47501,3.83989
177463,-1.45963,4.67904,3.52946
177670,-1.07522,4.92136,3.9863
177861,-1.08262,4.36647,3.42433
178049,-1.50095,4.07921,2.86138
178231,-1.85761,4.76943,3.3349
178478,-1.73611,4.34581,3.16527
178646,-1.4579,4.32119,3.78755
178831,-1.49069,4.44273,3.07587
179096,-1.78081,4.43394,3.46391
179325,-1.5686,4.75873,2.59155
179434,-1.34679,4.79714,3.45058
179690,-1.33401,4.59234,2.77383
179822,-1.37032,4.91647,3.00644
180053,-1.51061,4.36788,3.25999
180298,-1.42901,4.39972,3.48281
180419,-1.40297,4.74953,2.9551
180672,-1.79465,4.63494,3.46481
180922,-1.4457,4.57345,3.4361
181064,-1.43495,4.66059,3.64698
181388,-0.876976,4.52669,2.98165
181543,-1.42234,4.34314,3.38518
181698,-1.46615,4.25485,3.59555
181808,-1.39214,4.53716,3.70385
182036,-2.13344,4.41824,3.06803
182388,-2.01888,4.51561,3.22884
182523,-1.47183,4.66025,3.94678
182632,-1.53647,4.81985,3.1233
182943,-1.5888,4.99668,3.3794
183019,-1.34543,4.54522,3.32714
183398,-1.73241,4.50771,3.48761
183485,-1.50277,4.43072,3.72723
183712,-1.41151,4.63621,3.49515
183962,-1.52755,4.0763,3.8337
184005,-1.51683,4.83439,2.89398
184205,-1.90984,4.79012,3.04333
184489,-1.621,4.42341,3.56287
184673,-1.28983,4.70246,3.00953
184903,-1.41296,4.71278,2.94608
185009,-1.45338,4.74502,3.75759
185239,-0.708399,4.87713,3.22703
185499,-1.84556,4.63513,3.2785
185610,-1.31274,4.2846,3.13122
185866,-1.69067,4.55846,3.52677
186056,-1.51699,4.34211,3.00542
186342,-1.26511,4.28152,3.27554
186495,-1.93061,4.34313,2.87735
186712,-0.594967,4.39196,3.5006
186849,-1.30167,3.79229,3.86247
187099,-1.73296,4.39943,3.68974
187219,-1.58451,4.3458,3.91098
187407,-1.13866,4.66437,3.36747
187632,-1.20479,4.48855,2.85338
187858,-1.43099,4.49754,2.84518
188192,-1.12143,4.43789,3.08871
188319,-1.58074,4.82579,2.978
188454,-1.41119,4.10181,2.99701
188639,-1.81096,4.31993,3.65276
188872,-1.67439,4.5406,3.22432
189001,-1.09404,3.9089,3.8233
189209,-1.50725,4.23378,4.02292
189424,-1.63735,4.14496,3.24845
189607,-1.15673,4.51453,3.21561
189832,-1.31162,4.73025,3.02901
190071,-1.32144,4.72145,3.06216
190377,-1.5991,4.05865,3.31235
190488,-2.01132,4.39406,3.35474
190769,-1.73106,4.2188,3.29512
190993,-1.23884,4.43476,3.23156
191063,-1.5477,4.33883,3.35195
191321,-1.88828,4.29887,4.10043
191510,-1.71767,4.44353,3.84798
191687,-1.9057,4.82418,3.86805
191906,-1.63203,4.22509,4.06096
192150,-1.05466,4.20936,2.97545
192264,-1.32517,3.9225,3.08117
192472,-1.65229,4.22114,3.29501
192741,-1.33082,4.56804,3.57248
192834,-1.40912,4.56274,2.76456
193170,-1.47562,4.54586,3.55777
193346,-1.84256,4.76963,2.80046
193411,-1.6258,4.49938,3.01353
193693,-0.825124,4.78053,3.04079
193889,-1.45858,4.39649,3.81725
194063,-1.94065,4.87355,3.38072
194304,-1.41549,4.0482,2.9309
194489,-1.7476,4.09105,3.73634
194744,-2.00676,4.75316,3.62349
194868,-1.99076,4.98634,3.3542
195148,-1.80183,4.70576,3.94291
195300,-1.68824,4.89157,3.6402
195408,-0.701255,4.7881,3.38874
195789,-1.32081,4.87113,3.2803
195947,-1.40785,4.45531,3.51951
196057,-1.15994,4.95659,3.52993
196387,-2.00691,4.59231,3.31733
196572,-1.35473,4.70408,3.64866
196758,-1.88031,4.39549,3.76361
196965,-1.77051,4.1005,3.98036
197053,-1.65104,4.26935,4.24067
197229,-1.64513,4.71715,3.83318
197568,-2.08944,4.56004,3.5587
197653,-1.8704,4.64758,3.65198
197964,-1.92624,4.6358,3.86515
198063,-2.0732,4.73761,3.7362
198384,-2.09913,4.22765,3.60686
198473,-1.66701,4.45437,3.46653
198749,-1.79658,4.47613,3.26661
198888,-1.53551,4.98274,3.14951
199127,-1.64916,4.38871,3.78525
199311,-1.16642,4.94383,4.15786
199558,-1.55843,4.20471,4.09428
199664,-1.37128,4.69873,3.68429
199995,-1.02412,4.32548,4.80416
